"#account_id",$part_date,_col2
1915137300,2019-11-10,1
1932036428,2019-11-13,1
1932340185,2019-11-13,1
1877193497,2019-11-11,1
1869900881,2019-11-11,1
1921529500,2019-11-11,1
1928219922,2019-11-11,1
1919902306,2019-11-11,2
1931707241,2019-11-11,2
1931336898,2019-11-11,2
1923422598,2019-11-11,1
1932109737,2019-11-11,1
1931837058,2019-11-11,1
1931171539,2019-11-11,1
1931373524,2019-11-11,1
1930607683,2019-11-11,1
1930972145,2019-11-11,1
1864829186,2019-11-11,1
1845395647,2019-11-11,1
1919989548,2019-11-11,1
1872398113,2019-11-11,1
1932116513,2019-11-11,1
1932079684,2019-11-11,1
1873536459,2019-11-11,1
1913763893,2019-11-13,1
1932029919,2019-11-14,1
1922463543,2019-11-14,1
1923787857,2019-11-14,1
1877770608,2019-11-14,1
1932570099,2019-11-14,1
1932564192,2019-11-14,1
1921866181,2019-11-13,1
1848518601,2019-11-13,1
1928441388,2019-11-13,2
1923224255,2019-11-14,1
1922447428,2019-11-14,1
1913793686,2019-11-14,1
1926998126,2019-11-14,1
1932625265,2019-11-14,1
1924080526,2019-11-13,1
1879488342,2019-11-13,2
1860187903,2019-11-13,1
1858955444,2019-11-13,1
1922671137,2019-11-13,2
1864238281,2019-11-13,1
1922639445,2019-11-14,1
1932415888,2019-11-14,1
1923173246,2019-11-14,1
1863883747,2019-11-13,3
1863625089,2019-11-13,1
1875295989,2019-11-13,1
1926059586,2019-11-14,1
1913269864,2019-11-14,1
1844292859,2019-11-13,1
1910405025,2019-11-13,1
1916350309,2019-11-13,1
1870285522,2019-11-13,1
1919993753,2019-11-12,1
1924184608,2019-11-12,1
1858267435,2019-11-12,2
1854686240,2019-11-12,4
1914790131,2019-11-12,1
1920891320,2019-11-12,2
1931330401,2019-11-12,1
1925013332,2019-11-12,1
1929643421,2019-11-12,1
1925710797,2019-11-12,1
1870370517,2019-11-12,1
1857593137,2019-11-12,1
1932064222,2019-11-12,2
1928356547,2019-11-12,1
1870489091,2019-11-12,1
1865525191,2019-11-12,1
1859696956,2019-11-10,1
1859549773,2019-11-10,1
1921947249,2019-11-10,2
1921442151,2019-11-10,1
1921940156,2019-11-10,2
1931769991,2019-11-10,1
1931506986,2019-11-10,1
1916975771,2019-11-10,1
1925035843,2019-11-10,1
1863615220,2019-11-10,1
1930347575,2019-11-10,1
1922436630,2019-11-10,2
1931891251,2019-11-10,1
1846772969,2019-11-10,2
1861146878,2019-11-10,1
1931780886,2019-11-10,2
1921475467,2019-11-10,1
1859202830,2019-11-10,1
1844878412,2019-11-10,1
1925830023,2019-11-10,2
1927379462,2019-11-10,1
1848479500,2019-11-10,4
1849866908,2019-11-10,1
1847914085,2019-11-10,1
1923224797,2019-11-10,2
1921151382,2019-11-10,1
1921651647,2019-11-10,2
1931830613,2019-11-10,1
1931670376,2019-11-10,1
1920973782,2019-11-10,1
1925352773,2019-11-10,2
1915028009,2019-11-10,1
1851745559,2019-11-10,1
1849764983,2019-11-10,1
1927190192,2019-11-10,3
1924143538,2019-11-10,2
1856240186,2019-11-10,1
1847252779,2019-11-10,1
1851428569,2019-11-10,1
1922544201,2019-11-10,1
1870707725,2019-11-10,1
1861555419,2019-11-10,1
1852457831,2019-11-10,1
1925319942,2019-11-10,1
1866802313,2019-11-10,1
1931449519,2019-11-10,1
1931800359,2019-11-10,1
1859390805,2019-11-10,1
1927536771,2019-11-10,2
1931858114,2019-11-11,21
1848914900,2019-11-11,1
1923736289,2019-11-11,1
1914186074,2019-11-11,1
1912851457,2019-11-11,1
1932057602,2019-11-11,1
1929607188,2019-11-11,3
1871732431,2019-11-11,1
1923930200,2019-11-11,1
1932189658,2019-11-11,1
1853274427,2019-11-11,1
1932164216,2019-11-11,1
1932071017,2019-11-11,1
1857783919,2019-11-11,2
1848161997,2019-11-11,1
1920891320,2019-11-11,1
1872263635,2019-11-11,1
1914823024,2019-11-11,1
1930736545,2019-11-11,2
1927219341,2019-11-11,2
1923634989,2019-11-11,1
1914104822,2019-11-11,1
1926869557,2019-11-11,1
1930986172,2019-11-13,1
1931362800,2019-11-13,1
1850149330,2019-11-14,1
1932359244,2019-11-14,1
1919936371,2019-11-14,1
1931879054,2019-11-14,1
1920877117,2019-11-13,1
1876582719,2019-11-13,1
1921276413,2019-11-14,1
1845913463,2019-11-13,2
1866128068,2019-11-13,3
1868345227,2019-11-14,1
1846506497,2019-11-13,1
1857462166,2019-11-13,2
1861377902,2019-11-13,1
1922640978,2019-11-13,1
1866752449,2019-11-13,1
1850388431,2019-11-13,1
1931932919,2019-11-13,3
1859530027,2019-11-13,1
1878254767,2019-11-14,1
1863685681,2019-11-14,1
1927362133,2019-11-12,2
1926322512,2019-11-12,2
1848161997,2019-11-12,2
1854424625,2019-11-12,1
1857606502,2019-11-12,1
1858546612,2019-11-12,1
1913937266,2019-11-12,1
1931707241,2019-11-12,1
1872435957,2019-11-12,2
1932115961,2019-11-12,1
1851168801,2019-11-12,1
1871373250,2019-11-12,1
1927695485,2019-11-12,5
1931879054,2019-11-12,1
1850327504,2019-11-12,1
1860165238,2019-11-12,1
1923715319,2019-11-10,1
1931478197,2019-11-10,1
1927448533,2019-11-10,2
1927647586,2019-11-10,1
1931347804,2019-11-10,2
1931940448,2019-11-10,1
1850900216,2019-11-10,1
1855762086,2019-11-10,1
1855334678,2019-11-10,1
1864156198,2019-11-10,1
1931490306,2019-11-10,4
1915362540,2019-11-10,1
1914982634,2019-11-10,1
1925889938,2019-11-10,1
1928414281,2019-11-10,1
1853308033,2019-11-10,1
1923661568,2019-11-10,1
1927409328,2019-11-10,1
1931777604,2019-11-10,3
1931469568,2019-11-10,1
1921054028,2019-11-10,1
1863146426,2019-11-10,1
1923865832,2019-11-13,1
1915084527,2019-11-11,1
1913083576,2019-11-11,1
1923675195,2019-11-11,1
1932007511,2019-11-11,1
1930798553,2019-11-11,1
1920239256,2019-11-11,2
1911783095,2019-11-11,1
1924092244,2019-11-11,1
1910374585,2019-11-11,1
1870370517,2019-11-11,1
1919692979,2019-11-11,1
1932061212,2019-11-11,1
1852718939,2019-11-11,1
1924080526,2019-11-11,3
1838286925,2019-11-11,1
1859157034,2019-11-11,1
1921019261,2019-11-11,1
1920114182,2019-11-11,1
1931949002,2019-11-11,1
1917120110,2019-11-13,1
1923723409,2019-11-13,1
1920941134,2019-11-13,1
1848291600,2019-11-14,1
1925918178,2019-11-14,1
1912851457,2019-11-14,1
1846046514,2019-11-14,1
1932520816,2019-11-14,2
1918061495,2019-11-13,1
1932452188,2019-11-14,4
1930737249,2019-11-14,1
1918025160,2019-11-14,1
1932277964,2019-11-13,1
1931314884,2019-11-14,1
1925236432,2019-11-14,1
1863663978,2019-11-13,1
1915666167,2019-11-13,1
1932443841,2019-11-13,1
1932320655,2019-11-14,1
1860352426,2019-11-13,1
1913315763,2019-11-13,1
1932182897,2019-11-13,1
1930858059,2019-11-14,1
1920678600,2019-11-14,1
1931696522,2019-11-12,1
1931576604,2019-11-12,1
1922739711,2019-11-12,1
1932186937,2019-11-12,3
1910872710,2019-11-12,2
1922180036,2019-11-12,4
1924196470,2019-11-12,1
1932132939,2019-11-12,1
1923468791,2019-11-12,1
1875121099,2019-11-12,1
1923634989,2019-11-12,1
1920795002,2019-11-12,1
1916401308,2019-11-12,1
1920777950,2019-11-12,1
1852518129,2019-11-12,1
1919345841,2019-11-12,1
1927746989,2019-11-12,1
1931055420,2019-11-10,7
1917399820,2019-11-10,1
1847287380,2019-11-10,2
1846505351,2019-11-10,1
1921145412,2019-11-10,1
1922280470,2019-11-10,1
1919753636,2019-11-10,1
1912432071,2019-11-10,1
1931945646,2019-11-10,1
1842276694,2019-11-10,1
1931115568,2019-11-10,1
1931581837,2019-11-10,1
1912519795,2019-11-10,1
1931939029,2019-11-10,1
1852367872,2019-11-10,1
1929749893,2019-11-10,1
1929540069,2019-11-10,1
1927599886,2019-11-10,4
1931839305,2019-11-10,1
1927979308,2019-11-10,1
1860295271,2019-11-10,1
1863058513,2019-11-10,1
1931696166,2019-11-10,1
1846905608,2019-11-10,1
1925242463,2019-11-10,2
1916975593,2019-11-10,2
1849638536,2019-11-10,1
1923266935,2019-11-10,1
1916430048,2019-11-10,1
1848518601,2019-11-10,1
1927867607,2019-11-10,1
1926382612,2019-11-10,1
1931780733,2019-11-10,1
1926313320,2019-11-10,1
1912687623,2019-11-10,1
1842340447,2019-11-10,1
1930858059,2019-11-11,1
1928276265,2019-11-11,1
1857462166,2019-11-11,1
1930696531,2019-11-11,2
1922166029,2019-11-11,1
1923442562,2019-11-11,2
1863365712,2019-11-11,1
1847176406,2019-11-11,1
1927246843,2019-11-11,1
1932087232,2019-11-11,1
1874839856,2019-11-11,1
1929643421,2019-11-11,1
1921897035,2019-11-11,1
1932163611,2019-11-11,3
1932178924,2019-11-11,1
1927692475,2019-11-11,1
1930615106,2019-11-11,1
1930609937,2019-11-11,1
1928150915,2019-11-11,1
1931994329,2019-11-11,1
1930604534,2019-11-11,1
1923707408,2019-11-11,1
1852689873,2019-11-11,3
1914092844,2019-11-11,1
1853664476,2019-11-11,2
1929148382,2019-11-11,1
1859657889,2019-11-13,1
1910778650,2019-11-13,1
1924793726,2019-11-13,1
1915627404,2019-11-13,1
1931576246,2019-11-13,1
1924056815,2019-11-13,1
1928358636,2019-11-13,1
1849439156,2019-11-13,1
1926554006,2019-11-13,1
1927171529,2019-11-13,1
1932769854,2019-11-14,1
1921750875,2019-11-14,1
1929952030,2019-11-13,1
1932636046,2019-11-14,1
1869364925,2019-11-14,1
1858995829,2019-11-14,1
1932434212,2019-11-13,1
1862438385,2019-11-13,1
1932270678,2019-11-13,4
1848044892,2019-11-14,1
1919698835,2019-11-14,3
1850493608,2019-11-14,1
1857749020,2019-11-14,1
1853638383,2019-11-14,1
1877892742,2019-11-14,1
1849656670,2019-11-14,1
1931827114,2019-11-13,2
1848836438,2019-11-13,2
1876753129,2019-11-13,1
1930612360,2019-11-13,1
1917636049,2019-11-14,2
1919721990,2019-11-14,1
1855175143,2019-11-13,1
1926723777,2019-11-13,1
1867964188,2019-11-13,2
1848486003,2019-11-14,1
1931181827,2019-11-12,1
1932340185,2019-11-12,2
1872631779,2019-11-12,2
1868345227,2019-11-12,1
1931028250,2019-11-12,5
1845395647,2019-11-12,1
1928219922,2019-11-12,1
1918017468,2019-11-12,1
1875969872,2019-11-12,1
1931778353,2019-11-12,1
1866198844,2019-11-12,1
1857523102,2019-11-12,1
1931098522,2019-11-12,1
1869281085,2019-11-12,1
1931276367,2019-11-12,1
1928506937,2019-11-12,2
1850436971,2019-11-12,1
1922370100,2019-11-12,1
1932423289,2019-11-12,1
1932360138,2019-11-12,1
1924080526,2019-11-12,1
1928293269,2019-11-10,1
1853951439,2019-11-10,1
1931758765,2019-11-10,1
1922944401,2019-11-10,2
1931987728,2019-11-10,1
1910978778,2019-11-10,1
1852232868,2019-11-10,1
1931532674,2019-11-10,1
1921215993,2019-11-10,2
1858791514,2019-11-10,1
1927671082,2019-11-10,1
1919672993,2019-11-10,1
1921416557,2019-11-10,1
1923251110,2019-11-10,1
1921941218,2019-11-10,1
1853018575,2019-11-10,1
1869532125,2019-11-10,1
1925788456,2019-11-10,1
1921268741,2019-11-10,1
1847370821,2019-11-10,1
1854809853,2019-11-10,1
1841216439,2019-11-13,2
1928303167,2019-11-11,4
1932042420,2019-11-11,1
1926215542,2019-11-11,1
1855982977,2019-11-11,1
1931878861,2019-11-11,1
1855303251,2019-11-11,1
1932071481,2019-11-11,1
1922389760,2019-11-11,2
1927820388,2019-11-11,1
1916401308,2019-11-11,1
1917985406,2019-11-11,1
1878744618,2019-11-11,1
1924196470,2019-11-11,2
1918404172,2019-11-11,1
1930953286,2019-11-11,1
1931547365,2019-11-11,1
1912322465,2019-11-13,2
1932756879,2019-11-14,2
1856290157,2019-11-14,1
1932129871,2019-11-14,1
1930548224,2019-11-14,1
1845611676,2019-11-13,1
1867067331,2019-11-14,1
1930931436,2019-11-13,2
1916225718,2019-11-13,1
1913798172,2019-11-13,2
1854561944,2019-11-14,1
1852707154,2019-11-13,1
1932594918,2019-11-13,1
1926059963,2019-11-13,2
1926975724,2019-11-14,1
1848863109,2019-11-13,2
1922374355,2019-11-13,1
1854581698,2019-11-13,1
1920161704,2019-11-14,2
1856901047,2019-11-14,1
1922292922,2019-11-14,1
1872076563,2019-11-14,1
1867223027,2019-11-14,1
1926215542,2019-11-14,1
1919635511,2019-11-12,2
1870955734,2019-11-12,1
1847928731,2019-11-12,1
1928276265,2019-11-12,1
1930609937,2019-11-12,1
1932196654,2019-11-12,1
1930798553,2019-11-12,1
1932352768,2019-11-12,2
1847107349,2019-11-12,1
1850064895,2019-11-12,1
1930696531,2019-11-12,2
1868932821,2019-11-12,1
1919070771,2019-11-12,1
1846749339,2019-11-10,1
1860397885,2019-11-10,2
1850693752,2019-11-10,1
1868936889,2019-11-10,1
1927900525,2019-11-10,2
1851342887,2019-11-10,1
1927544807,2019-11-10,1
1917006913,2019-11-10,1
1930027320,2019-11-10,1
1931698000,2019-11-10,2
1878081201,2019-11-10,1
1854282417,2019-11-10,1
1925407899,2019-11-10,1
1911906239,2019-11-10,1
1927329070,2019-11-10,1
1931124368,2019-11-10,1
1928017141,2019-11-10,2
1917158431,2019-11-10,1
1869386732,2019-11-10,1
1920888375,2019-11-10,1
1862693965,2019-11-10,2
1846728925,2019-11-10,3
1931837209,2019-11-10,1
1879122397,2019-11-10,3
1852088293,2019-11-10,1
1913762576,2019-11-10,1
1848314616,2019-11-10,1
1845562649,2019-11-10,1
1919374073,2019-11-10,1
1930723750,2019-11-13,1
1847078405,2019-11-13,1
1845894899,2019-11-11,1
1931673341,2019-11-11,3
1931064461,2019-11-11,1
1850963059,2019-11-11,1
1925209466,2019-11-11,2
1923580694,2019-11-11,5
1927057842,2019-11-11,2
1931633670,2019-11-11,1
1928582106,2019-11-11,1
1921834530,2019-11-11,1
1856507366,2019-11-11,1
1922811946,2019-11-11,1
1920500027,2019-11-13,1
1930793526,2019-11-14,1
1855531844,2019-11-14,1
1932331580,2019-11-14,1
1916327078,2019-11-14,1
1932118498,2019-11-14,1
1859176706,2019-11-13,1
1861038104,2019-11-14,1
1931028250,2019-11-14,1
1930798553,2019-11-13,2
1928366583,2019-11-13,1
1857026122,2019-11-13,1
1863615220,2019-11-13,1
1862362525,2019-11-14,1
1931091773,2019-11-14,1
1932678987,2019-11-14,1
1932633357,2019-11-14,1
1921911627,2019-11-14,1
1932621627,2019-11-13,1
1851976708,2019-11-13,1
1922180036,2019-11-13,3
1857399178,2019-11-13,1
1869533837,2019-11-13,1
1911724515,2019-11-13,2
1852393774,2019-11-13,1
1872746364,2019-11-14,1
1877919641,2019-11-14,1
1928219922,2019-11-14,1
1866237514,2019-11-14,1
1910324563,2019-11-12,1
1932337496,2019-11-12,5
1920375759,2019-11-12,1
1848750552,2019-11-12,1
1913144643,2019-11-12,1
1928303167,2019-11-12,1
1932220819,2019-11-12,1
1869073779,2019-11-12,1
1932413493,2019-11-12,1
1921472281,2019-11-12,1
1850631607,2019-11-10,1
1852538251,2019-11-10,2
1853610880,2019-11-10,1
1918517086,2019-11-10,1
1921017821,2019-11-10,1
1931977922,2019-11-10,2
1928434234,2019-11-10,2
1926723700,2019-11-10,1
1919395189,2019-11-10,1
1852250931,2019-11-10,1
1930748490,2019-11-10,1
1929952518,2019-11-10,1
1926540606,2019-11-10,1
1926849771,2019-11-10,1
1848863109,2019-11-10,1
1918307826,2019-11-10,1
1921951350,2019-11-10,1
1927925607,2019-11-10,1
1845961504,2019-11-10,1
1918865998,2019-11-10,1
1872313894,2019-11-10,1
1921961334,2019-11-10,1
1865092797,2019-11-10,1
1931712446,2019-11-10,3
1913830340,2019-11-10,2
1931021952,2019-11-10,1
1924657035,2019-11-10,1
1875702748,2019-11-10,1
1923920676,2019-11-13,1
1919358243,2019-11-13,1
1922180036,2019-11-11,1
1931409109,2019-11-11,1
1920954219,2019-11-11,1
1931381220,2019-11-11,1
1857686335,2019-11-11,1
1858267435,2019-11-11,1
1928480276,2019-11-11,1
1916225718,2019-11-11,1
1932189243,2019-11-11,1
1928634114,2019-11-11,2
1925013332,2019-11-11,1
1930380073,2019-11-11,1
1921139426,2019-11-11,1
1912167360,2019-11-11,1
1850148080,2019-11-11,1
1923912111,2019-11-11,1
1927617967,2019-11-13,1
1919584549,2019-11-13,1
1929514179,2019-11-14,1
1913103063,2019-11-14,2
1853786988,2019-11-14,3
1862753668,2019-11-14,1
1932719122,2019-11-14,1
1930797314,2019-11-13,2
1927372386,2019-11-13,1
1931351383,2019-11-13,2
1932075694,2019-11-13,1
1931302769,2019-11-14,1
1923124980,2019-11-14,2
1878339237,2019-11-13,2
1853018575,2019-11-13,2
1868709463,2019-11-13,1
1858267435,2019-11-13,2
1849815937,2019-11-14,2
1930306962,2019-11-14,2
1866497071,2019-11-14,1
1915360323,2019-11-13,1
1931816847,2019-11-13,1
1921863821,2019-11-13,1
1924017482,2019-11-14,1
1932127573,2019-11-14,2
1919910790,2019-11-14,1
1847011704,2019-11-13,1
1932425672,2019-11-13,1
1922365972,2019-11-13,1
1925991250,2019-11-14,1
1915362540,2019-11-14,1
1927046103,2019-11-14,1
1869533837,2019-11-12,4
1847873121,2019-11-12,1
1844876971,2019-11-12,1
1927316657,2019-11-12,1
1838045866,2019-11-12,1
1918029934,2019-11-12,1
1929889914,2019-11-12,2
1931913424,2019-11-12,1
1843544123,2019-11-12,1
1857462166,2019-11-12,1
1922689075,2019-11-12,1
1932342666,2019-11-12,1
1932419071,2019-11-12,1
1930886411,2019-11-12,1
1845792481,2019-11-10,1
1926199012,2019-11-10,1
1926359735,2019-11-10,1
1919682783,2019-11-10,1
1859592201,2019-11-10,1
1922817543,2019-11-10,1
1931649341,2019-11-10,1
1919870845,2019-11-10,3
1918376137,2019-11-10,1
1868490470,2019-11-10,1
1855658175,2019-11-10,1
1924279163,2019-11-10,1
1924094882,2019-11-10,1
1931704643,2019-11-10,1
1866221792,2019-11-10,2
1851976708,2019-11-10,1
1921939010,2019-11-10,1
1919395172,2019-11-10,1
1916813728,2019-11-10,1
1930094596,2019-11-10,1
1914541187,2019-11-10,1
1845499191,2019-11-10,1
1853155525,2019-11-10,1
1918430896,2019-11-13,1
1922056516,2019-11-13,2
1931004480,2019-11-13,1
1848083534,2019-11-11,4
1929674586,2019-11-11,3
1931337482,2019-11-11,1
1931987116,2019-11-11,1
1916691563,2019-11-11,1
1919698835,2019-11-11,1
1845587465,2019-11-11,1
1924004778,2019-11-11,1
1846003280,2019-11-11,5
1924865008,2019-11-11,1
1926071659,2019-11-11,1
1862143353,2019-11-11,1
1931975682,2019-11-11,1
1928303167,2019-11-13,1
1925035843,2019-11-13,1
1931370645,2019-11-13,1
1870570042,2019-11-13,1
1923422598,2019-11-13,1
1931386482,2019-11-13,1
1931847168,2019-11-14,1
1926374738,2019-11-14,1
1846204789,2019-11-14,1
1932501239,2019-11-13,1
1848661076,2019-11-14,1
1932633842,2019-11-14,1
1852693008,2019-11-13,7
1916430048,2019-11-13,1
1861987521,2019-11-13,3
1918589236,2019-11-13,1
1915014972,2019-11-14,1
1932536805,2019-11-13,1
1932606288,2019-11-13,1
1915110726,2019-11-13,1
1876373550,2019-11-13,1
1919404399,2019-11-13,3
1932741695,2019-11-14,2
1932721306,2019-11-14,1
1866461842,2019-11-14,1
1845894899,2019-11-13,2
1931394986,2019-11-13,1
1912231674,2019-11-13,1
1847705313,2019-11-13,2
1859432071,2019-11-14,1
1922166029,2019-11-12,1
1931376178,2019-11-12,1
1856507366,2019-11-12,1
1918025889,2019-11-12,1
1932283901,2019-11-12,1
1932164216,2019-11-12,1
1919989548,2019-11-12,1
1919902306,2019-11-12,1
1857783919,2019-11-12,1
1929876856,2019-11-12,1
1855000088,2019-11-12,1
1923173246,2019-11-12,1
1931131547,2019-11-12,1
1928219965,2019-11-12,1
1931280799,2019-11-10,1
1880066587,2019-11-10,1
1850462738,2019-11-10,1
1858293008,2019-11-10,1
1920235852,2019-11-10,1
1918512665,2019-11-10,1
1927755069,2019-11-10,1
1931923476,2019-11-10,1
1925829632,2019-11-10,3
1856691746,2019-11-10,1
1931964603,2019-11-10,3
1931731873,2019-11-10,1
1867073714,2019-11-10,1
1931843651,2019-11-10,1
1931296315,2019-11-10,1
1854856584,2019-11-10,1
1931751670,2019-11-10,1
1847333419,2019-11-10,1
1873087526,2019-11-10,1
1866253160,2019-11-10,1
1837748515,2019-11-10,1
1917318852,2019-11-10,3
1915452312,2019-11-10,1
1919937907,2019-11-10,1
1867757610,2019-11-10,1
1920748271,2019-11-10,1
1927288417,2019-11-10,1
1856172580,2019-11-10,3
1931686527,2019-11-10,1
1859571042,2019-11-10,2
1847562242,2019-11-10,1
1931742579,2019-11-10,1
1920693687,2019-11-10,1
1915899603,2019-11-13,1
1879314125,2019-11-11,1
1930201922,2019-11-11,1
1913108314,2019-11-11,1
1918589236,2019-11-11,1
1857593137,2019-11-11,1
1852457173,2019-11-11,3
1923645041,2019-11-11,1
1854417868,2019-11-11,1
1931091773,2019-11-11,1
1852876894,2019-11-11,1
1853060255,2019-11-11,1
1865525191,2019-11-11,1
1921431815,2019-11-11,3
1868708690,2019-11-11,2
1924164941,2019-11-11,1
1875607980,2019-11-11,1
1930204652,2019-11-11,4
1845526086,2019-11-11,1
1929606838,2019-11-11,1
1847721419,2019-11-13,4
1864370672,2019-11-13,3
1925781384,2019-11-13,1
1911297537,2019-11-14,1
1932462737,2019-11-14,1
1927982234,2019-11-14,1
1931795032,2019-11-13,1
1872037273,2019-11-14,2
1932632868,2019-11-14,1
1932448225,2019-11-13,1
1916962399,2019-11-13,1
1929085657,2019-11-14,1
1932654731,2019-11-14,4
1921383329,2019-11-14,1
1853113263,2019-11-14,3
1932743227,2019-11-14,1
1922654722,2019-11-14,1
1932544448,2019-11-13,1
1850936197,2019-11-13,1
1853223588,2019-11-13,1
1875558892,2019-11-13,1
1878404130,2019-11-13,1
1859288509,2019-11-14,2
1930576796,2019-11-14,1
1855613813,2019-11-14,1
1857593137,2019-11-14,1
1855982977,2019-11-14,1
1930042530,2019-11-11,1
1932041694,2019-11-11,1
1931913424,2019-11-11,2
1931098522,2019-11-11,1
1919070771,2019-11-11,1
1931864029,2019-11-11,1
1865081613,2019-11-11,1
1869533837,2019-11-11,1
1871844209,2019-11-11,1
1854566149,2019-11-11,1
1850371887,2019-11-11,1
1845913463,2019-11-11,1
1930343921,2019-11-11,1
1872435957,2019-11-11,3
1866128068,2019-11-11,1
1920473402,2019-11-11,1
1848442514,2019-11-11,1
1932546520,2019-11-13,3
1845864726,2019-11-13,1
1854023310,2019-11-13,1
1922381181,2019-11-13,1
1930565205,2019-11-13,1
1932535674,2019-11-13,1
1931453923,2019-11-10,1
1930362114,2019-11-10,4
1928077627,2019-11-10,1
1931762727,2019-11-10,1
1931760436,2019-11-10,1
1846037795,2019-11-10,1
1853139432,2019-11-10,1
1856310470,2019-11-10,1
1928412838,2019-11-10,1
1927038152,2019-11-10,1
1931345149,2019-11-10,1
1919942889,2019-11-10,1
1927094117,2019-11-10,1
1855785558,2019-11-10,7
1871749130,2019-11-10,1
1924384144,2019-11-10,1
1928388251,2019-11-10,1
1914235958,2019-11-10,1
1875220446,2019-11-10,2
1930206526,2019-11-10,3
1918624135,2019-11-10,2
1861402399,2019-11-10,1
1863309097,2019-11-10,1
1931879072,2019-11-10,2
1847684086,2019-11-10,1
1927592552,2019-11-10,1
1865833979,2019-11-10,1
1878339237,2019-11-10,1
1924006038,2019-11-10,1
1931407660,2019-11-10,1
1872009676,2019-11-10,1
1926079061,2019-11-10,1
1926776558,2019-11-10,1
1875200322,2019-11-10,1
1931545784,2019-11-10,1
1930042530,2019-11-12,1
1923580694,2019-11-12,2
1870597453,2019-11-12,1
1862244957,2019-11-12,1
1923481025,2019-11-12,1
1870696127,2019-11-12,3
1912851457,2019-11-12,1
1872769405,2019-11-12,1
1856089121,2019-11-12,1
1866128068,2019-11-12,2
1852693008,2019-11-12,2
1926468105,2019-11-12,1
1923422598,2019-11-12,1
1912832676,2019-11-12,1
1930736545,2019-11-12,1
1930325779,2019-11-12,1
1928425465,2019-11-12,1
1927057842,2019-11-12,2
1917985406,2019-11-12,2
1872037273,2019-11-12,1
1915957879,2019-11-14,1
1923351994,2019-11-14,1
1925537418,2019-11-14,1
1914823024,2019-11-14,2
1874580227,2019-11-14,1
1927758049,2019-11-14,3
1853237109,2019-11-13,1
1932440103,2019-11-13,1
1929220333,2019-11-13,1
1925735012,2019-11-13,2
1922562645,2019-11-13,1
1927536771,2019-11-13,2
1876123887,2019-11-14,1
1922551775,2019-11-14,1
1927348092,2019-11-14,1
1931639774,2019-11-13,2
1932597359,2019-11-13,1
1930666136,2019-11-13,1
1862350425,2019-11-13,1
1845339017,2019-11-13,1
1877770678,2019-11-14,1
1864878333,2019-11-14,2
1852689873,2019-11-13,2
1872631779,2019-11-13,1
1920575017,2019-11-13,1
1853455659,2019-11-14,1
1917137889,2019-11-14,1
1918704774,2019-11-14,1
1878703414,2019-11-14,1
1931522528,2019-11-12,1
1867903676,2019-11-12,2
1927229036,2019-11-12,1
1910059891,2019-11-12,1
1932303293,2019-11-12,1
1932288297,2019-11-12,1
1850963059,2019-11-12,1
1845913463,2019-11-12,1
1918589236,2019-11-12,1
1848544812,2019-11-12,1
1852995803,2019-11-12,1
1922811946,2019-11-12,1
1931790380,2019-11-12,1
1932410701,2019-11-12,1
1854339845,2019-11-12,1
1926215542,2019-11-12,1
1922640978,2019-11-10,1
1854518972,2019-11-10,1
1931700191,2019-11-10,2
1918467337,2019-11-10,1
1931764920,2019-11-10,1
1845795158,2019-11-10,1
1858954385,2019-11-10,1
1927965789,2019-11-10,1
1912975427,2019-11-10,2
1931919176,2019-11-10,1
1931920714,2019-11-10,3
1931899155,2019-11-10,1
1929723867,2019-11-10,1
1931643499,2019-11-10,1
1931558345,2019-11-10,1
1931748725,2019-11-10,1
1863476926,2019-11-10,1
1849896784,2019-11-10,2
1925594933,2019-11-10,2
1921971058,2019-11-10,1
1931274657,2019-11-10,1
1930500355,2019-11-10,1
1920324185,2019-11-10,1
1926078121,2019-11-10,1
1926328787,2019-11-10,1
1866171078,2019-11-10,1
1929002237,2019-11-10,1
1851469142,2019-11-10,1
1927338011,2019-11-10,1
1923481025,2019-11-11,6
1910872710,2019-11-11,1
1932036857,2019-11-11,1
1924230754,2019-11-11,1
1849748820,2019-11-11,1
1875969872,2019-11-11,2
1860165238,2019-11-11,1
1931261740,2019-11-11,1
1924149840,2019-11-11,1
1911017986,2019-11-11,2
1857518273,2019-11-11,1
1838769009,2019-11-11,1
1932190184,2019-11-11,1
1925710797,2019-11-11,1
1918276805,2019-11-11,1
1850793138,2019-11-11,3
1921624170,2019-11-11,1
1844876971,2019-11-11,1
1849873232,2019-11-11,1
1913762196,2019-11-13,1
1866253160,2019-11-13,2
1927657703,2019-11-13,1
1878416949,2019-11-13,1
1863661885,2019-11-13,1
1925478822,2019-11-13,1
1931993567,2019-11-13,1
1865174718,2019-11-14,1
1876341746,2019-11-14,2
1926321587,2019-11-14,1
1857404996,2019-11-14,1
1924008756,2019-11-14,1
1926524281,2019-11-14,1
1930272124,2019-11-14,3
1915811540,2019-11-14,2
1867666479,2019-11-14,1
1913703759,2019-11-14,1
1920813558,2019-11-14,1
1932199229,2019-11-14,1
1924653066,2019-11-13,3
1932258183,2019-11-13,1
1928191988,2019-11-14,1
1871313371,2019-11-13,2
1931588162,2019-11-13,1
1863969049,2019-11-13,1
1932723851,2019-11-14,1
1932720985,2019-11-14,1
1932054254,2019-11-13,1
1918276805,2019-11-13,1
1854417868,2019-11-13,1
